Timestamp,City,State,Shape,Duration,Summary,Posted,Images,Updated_Duration,Coords,Lat,Lng,geometry
2021-10-31 00:45:00,Naples,FL,Light,Unknown,Strange swirling light seen in the sky and video recorded by local news service.,2021-11-15,0,0.016666666666666666,"(-81.7954483, 26.1474514)",-81.7954483,26.1474514,POINT (-81.7954483 26.1474514)
2021-10-31 00:09:00,Bismarck,ND,Other,15 minutes,"Top left corner of video, towards the end you see it leap after a second one appears or maybe just how the craft travels.",2021-11-15,0,15.0,"(-100.78312683, 46.80539703)",-100.78312683,46.80539703,POINT (-100.78312683 46.80539703)
2021-10-30 22:28:00,La Conner,WA,Chevron,8 seconds,Clear night no moon I was outside in my back yard looking for the northern lights. I was out there for about 15 minutes and looking to,2021-11-15,0,0.13333333333333333,"(-122.49220276, 48.38848495)",-122.49220276,48.38848495,POINT (-122.49220276 48.38848495)
2021-10-30 20:00:00,Tucson,AZ,Disk,5 minutes,Grey disk like craft no sound no lights moving around 300 feet altitude at high rate of speed westbound just 100 feet southerly of Gran,2021-11-15,0,5.0,"(-110.97122192, 32.22187805)",-110.97122192,32.22187805,POINT (-110.97122192 32.22187805)
2021-10-30 19:10:00,Cary,NC,Circle,15 seconds,"Driving on Holly Springs Rd, my wife & I saw an object flying just above the treetops. Object was circular, approximately 30 ft in circ",2021-11-15,0,0.25,"(-78.78114319, 35.79147339)",-78.78114319,35.79147339,POINT (-78.78114319 35.79147339)
2021-10-30 19:00:00,Apex,NC,Other,,"Driving South on HWY 55, a brightly lit, very large object, passed above me at the intersection of Vision Dr.",2021-12-19,0,1.0,"(-78.85414886, 35.7271843)",-78.85414886,35.7271843,POINT (-78.85414886 35.7271843)
2021-10-30 16:30:00,Tahlequah,OK,Cigar,2 minutes,I was in my car geting ready to help a friend change a tire while waiting in car I notice s white cigar shape object going across the s,2021-11-15,0,2.0,"(-94.97172546, 35.91168976)",-94.97172546,35.91168976,POINT (-94.97172546 35.91168976)
2021-10-30 15:38:00,Port Angeles,WA,Other,,MADAR Node 49,2022-03-04,0,1.0,"(-123.47406769, 48.12846375)",-123.47406769,48.12846375,POINT (-123.47406769 48.12846375)
2021-10-30 07:37:00,Janesville,WI,Other,2-3 minutes,Crescent like object that looks like a moon glowing was moving through the sky in a south to north direction.,2021-11-15,0,2.0,"(-89.02693176, 42.68133545)",-89.02693176,42.68133545,POINT (-89.02693176 42.68133545)
2021-10-30 04:36:00,Jonesboro,AR,Other,,MADAR Node 143,2022-03-04,0,1.0,"(-90.71050262, 35.83839417)",-90.71050262,35.83839417,POINT (-90.71050262 35.83839417)
2021-10-29 23:00:00,Portland,OR,Circle,60 minutes,Round orb like had a hovering movement. A smaller piece separated from the bigger identical of the larger one.,2021-11-15,0,60.0,"(-122.681427, 45.51601791)",-122.681427,45.51601791,POINT (-122.681427 45.51601791)
2021-10-29 22:00:00,Edison,NJ,Other,4 hours,now this is not a joke for at about 10 o'clock on fri night I saw varied craft in the sky on the ground nd on the greenway in Edison n,2021-11-15,0,240.0,"(-74.38822937, 40.52552414)",-74.38822937,40.52552414,POINT (-74.38822937 40.52552414)
2021-10-29 20:10:00,Owasso,OK,Oval,4-5 seconds,Very dim but long range meteor-like object,2021-11-15,0,0.06666666666666667,"(-95.85500336, 36.26608658)",-95.85500336,36.26608658,POINT (-95.85500336 36.26608658)
2021-10-29 20:00:00,Concord,NC,Other,3 minutes,We were riding down road. I looked to my right. There was bright orange balls of light. There was a big light and then more balls of li,2021-11-15,0,3.0,"(-80.57917786, 35.40867233)",-80.57917786,35.40867233,POINT (-80.57917786 35.40867233)
2021-10-29 19:00:00,Phoenix,AZ,Fireball,,Bright fireball object moving in sky,2021-12-19,0,1.0,"(-112.07258606, 33.44820404)",-112.07258606,33.44820404,POINT (-112.07258606 33.44820404)
2021-10-29 19:00:00,Plymouth,NH,Light,10-20 minutes,Bright white light or orb moving dramatically.,2021-11-15,0,10.0,"(-71.68780518, 43.7570076)",-71.68780518,43.7570076,POINT (-71.68780518 43.7570076)
2021-10-29 19:00:00,Barnes,KS,Circle,About 5 minutes,"It was stationary, with a red light. I looked to my West, and another one, identical, with same red light. Other person captured photos",2022-04-22,0,5.0,"(-96.8727417, 39.7109642)",-96.8727417,39.7109642,POINT (-96.8727417 39.7109642)
2021-10-29 16:10:00,Tyrone,CO,Other,15 seconds,Seen a strange object going east at a faster speed then normal. Silver chrome colored it turned and it just disappeared.,2021-11-15,0,0.25,"(-104.20836639, 37.45396805)",-104.20836639,37.45396805,POINT (-104.20836639 37.45396805)
2021-10-29 10:45:00,Katy,TX,Other,5-8 minutes,"Silver ""toaster-shaped"" object with white lights on bottom. It was slow flying and stopped and hovered for approximately 20 s",2021-11-15,0,5.0,"(-95.81652832, 29.79485703)",-95.81652832,29.79485703,POINT (-95.81652832 29.79485703)
2021-10-29 10:21:00,Portland,OR,Other,,MADAR Node 66,2022-03-04,0,1.0,"(-122.681427, 45.51601791)",-122.681427,45.51601791,POINT (-122.681427 45.51601791)
2021-10-29 07:57:00,Boise,ID,Other,,MADAR Node 111,2022-03-04,0,1.0,"(-116.20157623, 43.61579132)",-116.20157623,43.61579132,POINT (-116.20157623 43.61579132)
2021-10-29 02:45:00,Richland,WA,Other,~2 minutes,White Creature with Black eyes does hand signals afar,2021-11-15,0,2.0,"(-119.27368164, 46.28045273)",-119.27368164,46.28045273,POINT (-119.27368164 46.28045273)
2021-10-28 19:45:00,Clearwater,FL,Light,5 minutes,Four orange/red lights flying in formation one minute apart.,2021-11-15,0,5.0,"(-82.79995728, 27.96399117)",-82.79995728,27.96399117,POINT (-82.79995728 27.96399117)
2021-10-28 19:15:00,Enfield,NH,Triangle,10 seconds,"One gray triangular aircraft the size of a large jet with a white light at each point, and a red light in the middle",2021-11-15,0,0.16666666666666666,"(-72.14504242, 43.64194489)",-72.14504242,43.64194489,POINT (-72.14504242 43.64194489)
2021-10-28 09:46:00,Independence,MO,Other,,MADAR Node 45,2022-03-04,0,1.0,"(-94.41490936, 39.09275055)",-94.41490936,39.09275055,POINT (-94.41490936 39.09275055)
2021-10-28 06:40:00,Macedon,NY,Light,15+ minutes,Light moving randomly in sky. ((NUFORC Note: Possibly a celestial body?? PD)),2021-11-15,0,15.0,"(-77.29759216, 43.06966019)",-77.29759216,43.06966019,POINT (-77.29759216 43.06966019)
2021-10-27 21:15:00,Winston,GA,Light,15 minutes,Circular two bright lights with a space in between,2021-11-15,0,15.0,"(-84.82554626, 33.72595215)",-84.82554626,33.72595215,POINT (-84.82554626 33.72595215)
2021-10-27 19:50:00,Las Animas County,CO,Other,~30 minutes,Seen light outside southwest. It started moving torward the north after a short time.,2021-11-15,0,30.0,"(-104.5065155, 37.16811752)",-104.5065155,37.16811752,POINT (-104.5065155 37.16811752)
2021-10-27 19:35:00,Emporium,PA,Rectangle,20 minutes,Watched it cross the sky,2022-03-04,1,20.0,"(-78.23773956, 41.51152802)",-78.23773956,41.51152802,POINT (-78.23773956 41.51152802)
2021-10-27 19:30:00,Murrells Inlet,SC,Light,5 minutes,White light with a blue shield scanning Murrells Inlet.,2021-11-15,0,5.0,"(-79.0483551, 33.55182266)",-79.0483551,33.55182266,POINT (-79.0483551 33.55182266)
2021-10-27 19:15:00,Exton,PA,Triangle,5 minutes,Strange object in sky with bright lights,2021-11-15,0,5.0,"(-75.63153839, 40.03296661)",-75.63153839,40.03296661,POINT (-75.63153839 40.03296661)
2021-10-27 19:12:00,Layton,UT,Light,40 seconds,I saw a bright light higher than I have ever seen before. It was brighter than the stars but seemed to be the same size as a star. It w,2021-11-15,0,0.6666666666666666,"(-111.96648407, 41.06023026)",-111.96648407,41.06023026,POINT (-111.96648407 41.06023026)
2021-10-27 18:56:00,Bristow,VA,Flash,6-8 seconds,High altitude single ball of light appeared in the distant sky while on evening walk. N-NW in proximity to my location. Caught my atten,2021-11-15,0,0.1,"(-77.54193878, 38.73503494)",-77.54193878,38.73503494,POINT (-77.54193878 38.73503494)
2021-10-27 18:15:00,College Grove,TN,Other,1 minute,It was hovering and had one green light and one white light.,2021-11-15,0,1.0,"(-86.6757431, 35.7869873)",-86.6757431,35.7869873,POINT (-86.6757431 35.7869873)
2021-10-27 17:51:00,Sherman Oaks,CA,Light,10 minutes,8 Silver/Red Flashing Lights Seen Hovering Very High Above Los Angeles By Three Women,2021-11-15,0,10.0,"(-118.43996429, 34.14948654)",-118.43996429,34.14948654,POINT (-118.43996429 34.14948654)
2021-10-27 14:40:00,Wylie,TX,Other,,MADAR Node 171,2022-03-04,0,1.0,"(-96.53668213, 33.01383591)",-96.53668213,33.01383591,POINT (-96.53668213 33.01383591)
2021-10-27 11:00:00,South Lee,MA,Formation,10 minutes,"I definitely saw a live, moving SASQUATCH GIANT MOVING TOWARD THE CONDO UNITS ON 190 MEADOWS STREET, YESTERDAY. I OBSERVED A DARK GRAY",2021-11-15,0,10.0,"(-73.27731323, 42.2779274)",-73.27731323,42.2779274,POINT (-73.27731323 42.2779274)
2021-10-27 09:00:00,Cicero,IL,Sphere,5 minutes,Whitish sphere with red flashing light moving steady from E to W never changing its plane. ((NUFORC Note: Possibly 9 p.m.? PD)),2021-11-15,0,5.0,"(-87.74915314, 41.85115814)",-87.74915314,41.85115814,POINT (-87.74915314 41.85115814)
2021-10-27 00:00:00,Clovis,NM,Triangle,5:00 minutes,Traveling down back airport highway seen object flying opposite direction had 3 white lights red light in middle of craft.,2021-11-15,0,5.0,"(-103.19524384, 34.41202545)",-103.19524384,34.41202545,POINT (-103.19524384 34.41202545)
2021-10-26 23:40:00,St. Louis,MO,Other,,MADAR Node 70,2022-03-04,0,1.0,"(-90.20098877, 38.6353569)",-90.20098877,38.6353569,POINT (-90.20098877 38.6353569)
2021-10-26 23:00:00,Marco Island,FL,Triangle,7 seconds,V shaped formation with White Lights boardering the edges with black middle. Vert large size..no sound was floating fast for 7 seconds,2021-11-15,0,0.11666666666666667,"(-81.71585083, 25.93924713)",-81.71585083,25.93924713,POINT (-81.71585083 25.93924713)
2021-10-26 20:00:00,Matthews,NC,Fireball,45 seconds,"Fireball appeared to expand and retract, darting multidirectionally for (+\-) 45 seconds.",2021-11-15,0,0.75,"(-80.72020721, 35.11827469)",-80.72020721,35.11827469,POINT (-80.72020721 35.11827469)
2021-10-26 10:34:00,Garrettsville,OH,Other,,MADAR Node 64,2022-03-04,0,1.0,"(-81.09687805, 41.28414154)",-81.09687805,41.28414154,POINT (-81.09687805 41.28414154)
2021-10-26 09:30:00,Gaston,SC,Cigar,<10 seconds,black cigar shape with bright yellow peripheral lights,2021-11-15,0,0.16666666666666666,"(-81.09468842, 33.81760406)",-81.09468842,33.81760406,POINT (-81.09468842 33.81760406)
2021-10-26 05:15:00,San Jose,CA,Light,8 minutes,A multitude of objects following a pre-described path,2021-11-15,0,8.0,"(-121.88814545, 37.33479309)",-121.88814545,37.33479309,POINT (-121.88814545 37.33479309)
2021-10-25 20:45:00,Boca Raton,FL,Other,Continuing,LARGE GLOWING OBJECT IN SKY,2021-11-15,0,1.0,"(-80.08982849, 26.35051918)",-80.08982849,26.35051918,POINT (-80.08982849 26.35051918)
2021-10-25 20:45:00,Boca Raton,FL,Other,continuing,"Weather conditions at time of sighting: Temperature 79 F, Barometric Pressure 29.94 in, Visibility 10 miles, Clouds Partly Cloudy, Dew",2021-10-26,0,1.0,"(-80.08982849, 26.35051918)",-80.08982849,26.35051918,POINT (-80.08982849 26.35051918)
2021-10-25 20:24:00,Sykesville,MD,Circle,3 seconds,Big bright blue crystal ball-like light with aura emitting sound,2021-10-26,0,0.05,"(-76.9724884, 39.37397385)",-76.9724884,39.37397385,POINT (-76.9724884 39.37397385)
2021-10-25 20:00:00,Mahwah,NJ,Circle,10 seconds,An orange orb appeared in the southwest skies The night sky was darkened by clouds as a nor'easter was fast approaching. It disappea,2021-10-26,0,0.16666666666666666,"(-74.14508057, 41.09398651)",-74.14508057,41.09398651,POINT (-74.14508057 41.09398651)
2021-10-25 19:00:00,Burney,CA,Circle,2 hours,Aliens in my attic?!,2021-10-26,0,120.0,"(-121.66030884, 40.88282776)",-121.66030884,40.88282776,POINT (-121.66030884 40.88282776)
2021-10-25 17:18:00,Corpus Christi,TX,Other,40 minutes,Seven United States Postal workers in Corpus Christi Texas were outside on a break from work at around 6:15pm October 25th 2021. All se,2021-10-26,0,40.0,"(-97.40412903, 27.79641533)",-97.40412903,27.79641533,POINT (-97.40412903 27.79641533)
2021-10-25 15:23:00,Garrettsville,OH,Other,,MADAR Node 64,2022-03-04,0,1.0,"(-81.09687805, 41.28414154)",-81.09687805,41.28414154,POINT (-81.09687805 41.28414154)
2021-10-25 07:20:00,Joliet,IL,Light,12 minutes,Saturday Oct 25th About 7:20pm i was driving south on Ridge Rd as i passed Wheeler Rd I first noticed three lights in a triangle format,2021-10-26,0,12.0,"(-88.08297729, 41.52495575)",-88.08297729,41.52495575,POINT (-88.08297729 41.52495575)
2021-10-25 06:37:00,Indianapolis,IN,Other,,MADAR Node 21,2022-03-04,0,1.0,"(-86.14778137, 39.7908287)",-86.14778137,39.7908287,POINT (-86.14778137 39.7908287)
2021-10-24 20:00:00,Stamford,CT,Other,2 minutes,Slight line movement without sound and lights/ strobes. Stamford CT.,2021-10-26,0,2.0,"(-73.53947449, 41.05192566)",-73.53947449,41.05192566,POINT (-73.53947449 41.05192566)
2021-10-24 15:00:00,Austin area (near),TX,Disk,Few minutes,Spinng disc cloud leaving trail,2021-10-26,0,3.0,"(-97.74659729, 30.26497841)",-97.74659729,30.26497841,POINT (-97.74659729 30.26497841)
2021-10-24 13:37:00,Kansas City,MO,Other,,MADAR Node 40,2022-03-04,0,1.0,"(-94.57855988, 39.09979248)",-94.57855988,39.09979248,POINT (-94.57855988 39.09979248)
2021-10-24 12:04:00,Clifton,NJ,Light,>1 hour,Triangular shape in sky made with 5 ufos,2021-10-26,0,60.0,"(-74.16099548, 40.86541748)",-74.16099548,40.86541748,POINT (-74.16099548 40.86541748)
2021-10-24 05:43:00,Dennis,MA,Light,10 seconds,"White light passing W to E overhead, like an airplane, but not one.",2021-10-26,0,0.16666666666666666,"(-70.19444275, 41.73527908)",-70.19444275,41.73527908,POINT (-70.19444275 41.73527908)
2021-10-24 03:45:00,Boone,NC,Light,5 seconds,"I saw what looked like a bright and close star fall out of the sky after I looked at it, with a speed much faster than gravity.",2021-10-26,0,0.08333333333333333,"(-81.66943359, 36.20401001)",-81.66943359,36.20401001,POINT (-81.66943359 36.20401001)
2021-10-24 02:30:00,Fortuna,CA,Other,Ongoing,Heard footfalls outside window. Was having intimate time with my wife. Flash ofights and believed our photo had been taken. Stopped a,2021-10-26,0,1.0,"(-124.14685822, 40.58858109)",-124.14685822,40.58858109,POINT (-124.14685822 40.58858109)
